410	4329
411	4598
412	4949
413	4699
414	4619
415	4459
416	4488
417	4548
418	4819
419	4518
420	4588
421	4860
422	4819
423	4289
424	4579
425	5230
426	4679
427	4519
428	4739
429	4388
430	4228
431	4328
432	4699
433	4238
434	4238
435	4349
436	4328
437	4389
438	5050
439	4669
440	4729
441	4288
442	4649
443	4309
444	4308
445	4759
446	4358
447	4368
448	4368
449	4369
450	4669
451	4408
452	6693
453	4499
454	4389
455	4749
456	4408
457	5560
458	4659
459	4409
460	5420
461	4349
462	4368
463	4309
464	4529
465	4899
466	4258
467	4309
468	5290
469	4929
470	4649
471	4899
472	4608
473	4509
474	4959
475	5350
476	6111
477	4929
478	5090
479	4519
480	4689
481	4339
482	4419
483	4659
484	4999
485	4238
486	4408
487	4348
488	4609
489	4338
490	4478
491	4779
492	5140
493	4428
494	4729
495	4629
496	4489
497	4689
498	4539
499	5090
500	5410
501	4769
502	4448
503	4409
504	4499
505	5280
506	4519
507	4409
508	6072
509	4759
510	4389
511	4529
512	4549
513	4358
514	4508
515	4408
516	5090
517	4509
518	5080
519	4529
520	4529
521	4739
522	4408
523	4338
524	5100
525	4379
526	4328
527	4568
528	4879
529	4879
530	4489
531	4408
532	5040
533	4518
534	4429
535	4478
536	4529
537	5150
538	4468
539	4509
540	5240
541	4939
542	4719
543	4499
544	4458
545	4499
546	4258
547	4288
548	5050
549	4398
550	4328
551	4278
552	4438
553	4389
554	4438
555	4258
556	5060
557	4689
558	4308
559	5250
560	4749
561	4419
562	4308
563	4408
564	7925
565	4950
566	4388
567	4389
568	4518
569	4529
570	4860
571	4428
572	5741
573	4769
574	4779
575	5250
576	4669
577	4679
578	4689
579	4548
580	5471
581	4649
582	4438
583	4529
584	4468
585	4379
586	4558
587	4399
588	5390
589	4519
590	4548
591	5150
592	4418
593	4719
594	4649
595	4508
596	5320
597	4509
598	4389
599	4358
600	4929
601	4649
602	4629
603	4438
604	5501
605	4639
606	4759
607	4538
608	4308
609	4288
610	4508
611	4509
612	5320
613	4609
614	4519
615	5099
616	4489
617	5029
618	4589
619	4529
620	5100
621	4418
622	4428
623	5370
624	4378
625	4759
626	4609
627	4819
628	5450
629	5090
630	4689
631	4358
632	4900
633	4488
634	5360
635	4759
636	5620
637	4779
638	4408
639	4389
640	4749
641	4338
642	4308
643	4439
644	5320
645	4428
646	4308
647	4248
648	4408
649	4578
650	4308
651	4318
652	7564
653	4498
654	4278
655	4388
656	4379
657	4388
658	4408
659	4378
660	5059
661	4709
662	4538
663	4329
664	4378
665	4379
666	5510
667	4379
668	5110
669	4719
670	4539
671	4458
672	4629
673	4389
674	4789
675	4639
676	5691
677	4428
678	4498
679	5120
680	4499
681	4458
682	4468
683	4399
684	5410
685	4579
686	4459
687	4388
688	4739
689	4398
690	4449
691	4639
692	5440
693	4439
694	4809
695	4368
696	4559
697	4769
698	4388
699	5099
700	5661
701	4498
702	4469
703	4448
704	4769
705	4448
706	4279
707	4348
708	5240
709	5229
710	5520
711	4518
712	4609
713	4439
714	4388
715	4479
716	5000
717	4499
718	4498
719	4378
720	4338
721	4298
722	4268
723	4819
724	5009
725	4429
726	4338
727	4538
728	4759
729	5380
730	4899
731	4378
732	5140
733	4729
734	4358
735	4529
736	4308
737	4479
738	4318
739	4308
740	7144
741	4408
742	4488
743	5060
744	4368
745	4348
746	4569
747	4599
748	5100
749	4629
750	4438
751	4438
752	5029
753	4278
754	4308
755	4338
756	5240
757	5049
758	4529
759	4589
760	4519
761	4439
762	4428
763	4969
764	5070
765	4599
766	4349
767	4358
768	4719
769	4378
770	4318
771	4528
772	5280
773	4588
774	4458
775	4279
776	4468
777	4338
778	4398
779	4288
780	4929
781	4438
782	4278
783	4298
784	4438
785	4418
786	4418
787	4419
788	5431
789	4418
790	4368
791	4468
792	4408
793	4338
794	4568
795	4438
796	5000
797	4418
798	4619
799	4308
800	4769
801	4338
802	4438
803	4339
804	5300
805	4479
806	5180
807	4599
808	4799
809	4860
810	4388
811	4348
812	5260
813	4498
814	4668
815	4428
816	4379
817	4459
818	5130
819	4479
820	5039
821	4729
822	4759
823	4779
824	4429
825	7123
826	4529
827	4348
828	5410
829	4790
830	4519
831	4398
832	4598
833	4538
834	4278
835	4348
836	5470
837	4819
838	4459
839	5029
840	4779
841	4669
842	4359
843	4308
844	5230
845	4498
846	4628
847	5230
848	4408
849	4488
850	4458
851	4499
852	5350
853	4568
854	4438
855	4438
856	4528
857	4418
858	4609
859	4418
860	4929
861	4359
862	4328
863	4999
864	4478
865	4678
866	4589
867	4388
868	5330
869	4378
870	4348
871	4308
872	4338
873	4389
874	4378
875	4278
876	4899
877	4348
878	4799
879	4398
880	4568
881	4398
882	4959
883	4409
884	4939
885	4408
886	4368
887	4359
888	4338
889	4448
890	4459
891	4358
892	5350
893	4428
894	4359
895	4539
896	4328
897	4348
898	4579
899	4648
900	5740
901	4438
902	4589
903	4488
904	4639
905	4448
906	4799
907	4308
908	5410
909	4408
910	4358
911	4479
912	4909
913	4819
914	7384
915	4499
916	4980
917	5781
918	4318
919	5240
920	4298
921	4338
922	4399
923	4519
924	8326
925	4569
926	4419
927	4459
928	4359
929	4298
930	4598
931	4488
932	5350
933	4389
934	4458
935	4348
936	4309
937	4268
938	4348
939	5110
940	5280
941	4839
942	4419
943	4398
944	4669
945	4268
946	4428
947	4419
948	6512
949	5450
950	5430
951	5371
952	4278
953	5110
954	4549
955	5180
956	7344
957	6212
958	5720
959	6362
960	4258
961	4418
962	4349
963	4619
964	5611
965	4458
966	4408
967	4368
968	4389
969	4378
970	4298
971	4389
972	5100
973	4288
974	4318
975	4579
976	4338
977	4338
978	4329
979	4368
980	5009
981	4659
982	4498
983	4328
984	4929
985	4429
986	4449
987	4539
988	5541
989	4749
990	4398
991	4939
992	4729
993	4679
994	4499
995	4539
996	5871
997	4749
998	4548
999	4528
1000	4308
1001	5039
1002	5962
1003	4348
1004	4439
1005	4529
1006	4328
1007	4428
1008	4398
1009	4448
1010	4568
1011	4438
1012	4318
1013	4509
1014	4309
1015	4388
1016	4298
1017	4559
1018	5199
1019	4759
1020	4439
1021	4328
1022	5050
1023	4889
1024	5150
1025	4389
1026	4418
1027	4519
1028	4699
1029	4369
1030	5531
1031	4379
1032	4419
1033	4408
1034	4389
1035	5029
1036	5280
1037	4348
1038	4939
1039	4669
1040	4599
1041	4358
1042	4338
1043	4539
1044	4488
1045	4429
1046	5360
1047	4349
1048	4478
1049	4409
1050	4398
1051	4589
1052	4459
1053	4268
1054	5260
1055	4399
1056	4418
1057	4779
1058	4679
1059	4529
1060	4448
1061	4388
1062	5020
1063	4398
1064	4568
1065	4369
1066	4278
1067	4408
1068	4409
1069	4558
1070	5581
1071	4649
1072	4408
1073	4428
1074	5380
1075	4499
1076	4959
1077	4368
1078	5019
1079	4459
1080	4879
1081	4388
1082	4248
1083	4328
1084	4438
1085	4399
1086	5030
1087	4399
1088	4278
1089	4569
1090	6042
1091	6863
1092	4318
1093	4299
1094	4378
1095	4479
1096	4528
1097	4378
1098	4278
1099	4268
1100	4278
1101	4408
1102	4328
1103	5209
1104	4419
1105	4418
1106	4459
1107	4569
1108	4318
1109	5891
1110	4639
1111	4549
1112	4749
1113	4318
1114	4428
1115	4579
1116	4729
1117	5781
1118	4398
1119	4639
1120	5050
1121	4469
1122	4338
1123	4428
1124	4338
1125	4939
1126	4589
1127	4839
1128	4489
1129	4368
1130	4458
1131	4429
1132	4779
1133	5921
1134	4879
1135	4529
1136	4599
1137	4358
1138	4558
1139	4639
1140	4308
1141	5049
1142	4419
1143	4358
1144	4469
1145	4629
1146	4709
1147	4368
1148	4358
1149	5410
1150	4428
1151	4318
1152	4759
1153	4388
1154	4449
1155	4328
1156	4549
1157	5490
1158	4859
1159	4549
1160	4679
1161	4348
1162	4348
1163	4378
1164	4248
1165	4949
1166	4369
1167	4248
1168	4549
1169	4488
1170	4298
1171	4749
1172	4388
1173	5771
1174	4558
1175	5500
1176	4849
1177	4588
1178	4418
1179	5581
1180	4448
1181	4429
1182	4338
1183	4429
1184	4278
1185	4308
1186	4378
1187	4288
1188	4379
1189	4298
1190	4278
1191	4478
1192	4288
1193	5139
1194	4388
1195	5219
1196	4378
1197	4388
1198	4538
1199	4738
1200	4599
1201	5781
1202	4659
1203	4559
1204	4749
1205	4598
1206	4518
1207	5621
1208	4409
1209	4959
1210	4468
1211	4508
1212	4869
1213	4428
1214	4529
1215	4649
1216	4578
1217	8355
1218	4489
1219	4368
1220	4458
1221	4359
1222	4278
1223	4980
1224	4539
1225	5190
1226	4529
1227	4539
1228	4469
1229	4338
1230	4429
1231	4298
1232	4589
1233	5360
1234	4779
1235	4399
1236	4298
1237	4368
1238	4368
1239	4349
1240	4448
1241	5110
1242	4318
1243	4318
1244	4378
1245	4789
1246	4448
1247	4329
1248	5200
1249	5079
1250	4548
1251	4518
1252	4449
1253	4749
1254	5100
1255	4508
1256	4529
1257	5491
1258	5240
1259	4429
1260	4378
1261	4468
1262	4358
1263	4328
1264	4519
1265	5841
1266	4509
1267	6092
1268	4419
1269	6392
1270	4348
1271	4339
1272	4669
1273	5150
1274	4368
1275	4498
1276	4308
1277	4308
1278	4308
1279	4338
1280	4339
1281	5400
1282	5179
1283	4348
1284	4589
1285	4409
1286	4689
1287	4378
1288	4799
1289	5721
1290	4849
1291	4558
1292	4559
1293	4389
1294	4398
1295	4418
1296	4388
1297	5571
1298	4589
1299	4318
1300	4388
1301	4960
1302	4428
1303	4528
1304	4739
1305	5370
1306	5110
1307	4298
1308	4458
1309	4759
1310	4438
1311	4318
1312	4518
1313	5550
1314	4519
1315	4378
1316	4438
1317	4298
1318	4388
1319	4268
1320	4268
1321	5190
1322	4979
1323	4709
1324	4418
1325	4950
1326	4749
1327	4509
1328	4458
1329	5290
1330	4629
1331	4528
1332	4339
1333	4348
1334	4288
1335	4288
1336	4779
1337	5350
1338	4549
1339	4369
1340	4348
1341	4979
1342	4469
1343	4509
1344	4419
1345	6232
1346	4539
1347	4439
1348	4539
1349	4539
1350	5450
1351	5460
1352	5861
1353	4489
1354	4409
1355	4479
1356	4349
1357	4569
1358	4308
1359	4318
1360	4338
1361	4298
1362	4359
1363	4509
1364	4428
1365	4448
1366	4318
1367	4288
1368	4348
1369	4298
1370	4488
1371	4368
1372	4429
1373	4378
1374	4378
1375	5030
1376	4348
1377	4318
1378	4378
1379	4369
1380	4669
1381	4298
1382	4388
1383	4709
1384	5360
1385	5009
1386	4438
1387	4348
1388	4509
1389	4679
1390	4379
1391	4469
1392	4298
1393	4649
1394	4739
1395	4348
1396	4849
1397	9468
1398	4699
1399	4528
1400	5440
1401	5210
1402	4618
1403	4478
1404	4809
1405	4569
1406	4528
1407	4418
1408	4308
1409	4298
1410	4588
1411	4348
1412	4359
1413	5150
1414	4889
1415	4539
1416	4609
1417	4359
1418	4378
1419	4398
1420	4899
1421	4509
1422	4529
1423	4769
1424	4428
1425	4599
1426	4509
1427	4559
1428	5471
1429	4619
1430	4639
1431	4809
1432	4479
1433	4809
1434	4629
1435	4809
1436	4418
1437	4869
1438	4479
1439	4819
1440	4498
1441	4408
1442	4308
1443	4329
1444	4649
1445	5020
1446	4579
1447	4378
1448	4499
1449	4459
1450	4349
1451	4779
1452	5019
1453	4588
1454	4648
1455	4388
1456	4368
1457	4308
1458	4619
1459	4558
1460	4899
1461	4648
1462	4839
1463	7594
1464	4559
1465	4419
1466	4629
1467	4419
1468	4769
1469	4829
1470	4668
1471	4358
1472	4698
1473	4278
1474	4309
1475	4499
1476	4408
1477	4378
1478	4438
1479	4969
1480	4699
1481	4929
1482	4398
1483	4529
1484	4409
1485	4789
1486	4960
1487	4479
1488	4519
1489	6693
1490	4348
1491	4468
1492	4959
1493	4498
1494	4488
1495	4488
1496	4348
1497	4538
1498	4408
1499	4568
1500	4338
1501	4378
1502	4518
1503	4428
1504	4769
1505	4399
1506	4338
1507	4508
1508	4699
1509	4529
1510	4539
1511	4599
1512	4939
1513	4478
1514	4388
1515	4419
1516	4679
1517	5189
1518	4438
1519	4528
1520	4509
1521	4739
1522	4789
1523	4359
1524	4599
1525	4369
1526	4288
1527	4879
1528	4368
1529	4308
1530	4439
1531	4369
1532	4328
1533	4278
1534	4308
1535	4519
1536	4398
1537	4419
1538	4349
1539	4338
1540	4338
1541	4428
1542	4418
1543	4418
1544	4288
1545	4309
1546	4669
1547	4869
1548	4850
1549	4448
1550	4489
1551	4619
1552	4698
1553	4348
1554	4559
1555	4438
1556	4418
1557	4378
1558	4388
1559	4348
1560	4518
1561	4919
1562	4408
1563	4518
1564	4368
1565	4338
1566	4438
1567	4318
1568	4438
1569	4498
1570	4368
1571	4408
1572	5020
1573	4378
1574	4288
1575	4388
1576	4458
1577	4338
1578	5932
1579	4298
1580	5660
1581	4799
1582	4488
1583	4328
1584	4799
1585	4308
1586	4418
1587	5159
1588	4478
1589	4318
1590	4629
1591	4389
1592	5360
1593	4499
1594	4398
1595	4409
1596	4408
1597	4598
1598	4319
1599	5119
1600	4598
1601	4519
1602	4388
1603	4359
1604	4538
1605	4698
1606	4479
1607	4769
1608	4869
1609	4488
1610	4378
1611	4438
1612	4328
1613	4488
1614	4569
1615	4479
1616	5150
1617	5009
1618	5270
1619	4388
1620	4479
1621	4488
1622	4338
1623	4378
1624	4458
1625	5120
1626	4689
1627	4439
1628	4418
1629	4900
1630	4338
1631	4398
1632	4588
1633	4448
1634	4398
1635	4388
1636	4328
1637	4528
1638	4429
1639	4749
1640	4509
1641	4719
1642	5360
1643	5260
1644	4419
1645	4629
1646	4478
1647	4579
1648	4679
1649	4669
1650	4529
1651	4358
1652	4258
1653	4368
1654	4469
1655	4378
1656	4488
1657	4389
1658	4448
1659	4359
1660	4338
1661	4298
1662	4379
1663	4348
1664	4328
1665	5169
1666	4318
1667	4369
1668	4448
1669	4308
1670	4278
1671	4288
1672	4298
1673	4368
1674	4298
1675	4278
1676	4398
1677	5149
1678	4598
1679	4469
1680	4589
1681	4569
1682	4378
1683	4359
1684	4538
1685	4369
1686	4679
1687	4348
1688	4318
1689	4348
1690	4289
1691	4318
1692	4559
1693	4418
1694	4278
1695	4298
1696	4309
1697	4358
1698	4399
1699	5130
1700	4358
1701	4649
1702	4479
1703	4368
1704	4498
1705	4559
1706	4459
1707	4609
1708	4558
1709	4588
1710	4769
1711	4438
1712	4668
1713	4378
1714	4509
1715	4639
1716	5059
1717	4568
1718	4338
1719	4368
1720	4408
1721	4328
1722	4608
1723	4298
1724	4889
1725	4518
1726	4388
1727	4398
1728	4378
1729	4328
1730	4378
1731	4409
1732	4318
1733	4909
1734	4759
1735	4829
1736	4398
1737	4599
1738	4649
1739	5140
1740	4378
1741	4568
1742	4919
1743	4509
1744	4408
1745	4368
1746	4369
1747	4398
1748	4539
1749	4549
1750	4569
1751	5070
1752	4559
1753	4959
1754	4358
1755	4389
1756	4388
1757	4439
1758	4419
1759	4308
1760	4429
1761	4429
1762	4568
1763	4318
1764	4388
1765	4358
1766	4609
1767	4358
1768	4688
1769	4408
1770	4368
1771	4389
1772	4388
1773	4389
1774	4449
1775	4318
1776	4298
1777	4709
1778	4519
1779	4869
1780	4839
1781	4388
1782	4578
1783	4358
1784	4298
1785	5160
1786	4499
1787	4899
1788	4588
1789	4408
1790	4509
1791	4599
1792	4379
1793	4358
1794	4639
1795	4559
1796	4369
1797	4418
1798	4289
1799	4799
1800	5080
1801	4379
1802	4388
1803	4318
1804	4348
1805	4368
1806	4329
1807	4428
1808	4969
1809	4538
1810	4388
1811	4298
1812	4328
1813	4489
1814	4449
1815	4489
1816	4799
1817	4549
1818	4419
1819	4348
1820	4549
1821	4369
1822	4258
1823	4568
1824	4869
1825	4288
1826	4288
1827	4479
1828	4639
1829	4329
1830	4388
1831	4658
1832	4870
1833	4298
1834	4319
1835	5340
1836	4810
1837	5631
1838	4719
1839	4439
1840	4990
1841	4348
1842	4528
1843	4368
1844	4288
1845	4348
1846	4399
1847	4318
1848	4889
1849	4308
1850	4298
1851	4338
1852	4458
1853	5109
1854	4498
1855	4458
1856	5290
1857	4368
1858	4378
1859	4398
1860	4529
1861	4319
1862	4378
1863	4368
1864	4929
1865	4318
1866	4849
1867	4359
1868	4939
1869	6062
1870	5390
1871	6041
1872	5099
1873	4889
1874	5180
1875	5461
1876	4839
1877	4699
1878	4338
1879	4609
1880	5651
1881	4539
1882	4449
1883	4438
1884	4308
1885	4509
1886	4408
1887	4378
1888	5029
1889	4809
1890	4338
1891	4658
1892	4348
1893	4318
1894	4308
1895	4368
1896	4880
1897	4609
1898	4518
1899	4408
1900	4288
1901	4378
1902	4319
1903	4348
1904	5620
1905	4538
1906	4408
1907	4339
1908	4408
1909	4348
1910	4689
1911	4328
1912	4879
1913	4428
1914	12323
1915	6162
1916	4418
1917	4398
1918	4519
1919	4429
1920	4970
1921	5130
1922	4439
1923	4438
1924	4368
1925	4368
1926	4389
1927	4308
1928	5089
1929	4468
1930	4348
1931	4308
1932	4498
1933	4578
1934	5360
1935	4408
1936	5060
1937	4698
1938	4498
1939	4378
1940	4578
1941	5200
1942	4438
1943	4589
1944	4869
1945	4608
1946	4408
1947	4398
1948	4339
1949	4859
1950	4779
1951	4479
1952	5090
1953	4769
1954	4568
1955	4398
1956	4719
1957	4348
1958	4259
1959	4368
1960	4919
1961	4428
1962	4729
1963	4518
1964	4859
1965	4469
1966	5320
1967	4448
1968	5360
1969	4319
1970	4489
1971	4398
1972	4999
1973	4508
1974	4508
1975	4639
1976	5160
1977	4298
1978	4519
1979	4358
1980	4378
1981	5149
1982	4448
1983	4488
1984	5690
1985	4659
1986	4579
1987	4539
1988	4359
1989	5080
1990	4809
1991	5059
1992	5310
1993	4428
1994	4549
1995	4538
1996	4368
1997	4629
1998	4448
1999	7555
2000	5370
2001	4409
2002	4409
2003	4529
2004	4439
2005	4448
2006	4338
2007	4358
2008	4769
2009	4759
2010	4579
2011	4749
2012	4428
2013	4268
2014	4469
2015	4749
2016	4869
2017	4859
2018	4499
2019	4559
2020	4369
2021	4338
2022	4639
2023	4408
2024	4839
2025	4419
2026	4358
2027	4629
2028	4479
2029	4379
2030	5691
2031	4509
2032	4970
2033	4669
2034	5069
2035	4929
2036	4468
2037	4388
2038	4319
2039	4408
2040	4879
2041	4799
2042	4449
2043	4599
2044	4508
2045	4278
2046	4839
2047	4288
2048	4699
2049	4288
2050	4368
2051	4288
2052	4629
2053	4358
2054	4318
2055	4318
2056	4749
2057	4479
2058	4498
2059	4369
2060	4508
2061	4799
2062	4368
2063	4369
2064	4939
2065	4328
2066	4319
2067	4659
2068	4458
2069	4369
2070	4378
2071	4288
2072	4709
2073	4689
2074	4468
2075	5110
2076	4679
2077	4408
2078	4548
2079	4499
2080	4819
2081	4329
2082	4338
2083	4358
2084	4538
2085	4398
2086	4439
2087	4408
2088	4969
2089	4498
2090	4488
2091	5310
2092	4929
2093	4659
2094	4378
2095	4789
2096	5350
2097	5180
2098	4499
2099	4448
2100	4408
2101	4499
2102	4499
2103	4628
2104	4839
2105	4579
2106	4468
2107	4468
2108	4288
2109	4628
2110	4608
2111	5190
2112	5030
2113	4589
2114	4529
2115	4388
2116	4549
2117	4529
2118	4438
2119	4359
2120	4839
2121	4419
2122	4349
2123	4388
2124	4719
2125	4418
2126	4388
2127	4378
2128	4779
2129	5290
2130	4518
2131	4419
2132	4358
2133	4608
2134	4509
2135	4769
2136	4959
2137	4348
2138	4328
2139	4328
2140	4358
2141	4618
2142	4438
2143	4419
2144	4789
2145	4308
2146	4578
2147	4508
2148	4408
2149	4378
2150	4699
2151	4398
2152	4980
2153	5110
2154	4378
2155	4378
2156	4678
2157	4328
2158	4619
2159	4398
2160	5360
2161	4930
2162	5080
2163	4519
2164	4468
2165	4368
2166	4479
2167	4459
2168	4859
2169	4328
2170	4358
2171	4308
2172	4348
2173	4389
2174	5190
2175	4789
2176	4950
2177	4348
2178	4468
2179	4318
2180	4388
2181	4529
2182	4438
2183	4719
2184	5030
2185	4358
2186	4668
2187	4338
2188	4268
2189	4349
2190	4749
2191	4669
2192	4759
2193	4388
2194	4719
2195	4910
2196	4328
2197	4839
2198	4999
2199	4920
2200	5390
2201	4508
2202	4699
2203	4509
2204	4739
2205	4319
2206	4709
2207	4849
2208	4819
2209	4378
2210	4278
2211	4288
2212	4308
2213	4979
2214	4278
2215	4439
2216	4929
2217	4598
2218	4308
2219	4529
2220	4388
2221	4338
2222	5150
2223	4759
2224	4840
2225	4428
2226	4359
2227	4348
2228	4319
2229	4468
2230	4398
2231	5130
2232	5380
2233	4348
2234	4438
2235	4308
2236	4278
2237	4429
2238	4338
2239	4439
2240	4879
2241	4729
2242	4689
2243	4559
2244	4428
2245	5050
2246	4378
2247	4388
2248	5050
2249	4419
2250	4438
2251	4358
2252	4378
2253	4298
2254	4378
2255	4388
2256	5070
2257	4429
2258	4448
2259	4789
2260	4498
2261	4488
2262	4398
2263	4398
2264	5250
2265	5140
2266	4438
2267	4428
2268	4489
2269	4318
2270	4819
2271	4479
2272	6021
2273	4459
2274	4729
2275	4589
2276	5641
2277	4739
2278	4388
2279	4348
2280	4969
2281	4529
2282	4328
2283	4378
2284	4299
2285	4258
2286	4278
2287	4368
2288	5410
2289	4508
2290	4448
2291	4399
2292	4478
2293	4368
2294	4348
2295	4298
2296	4819
2297	4399
2298	4308
2299	4378
2300	4389
2301	4338
2302	4318
2303	4388
2304	4949
2305	4479
2306	4419
2307	4438
2308	4448
2309	4319
2310	4438
2311	4879
2312	4809
2313	6051
2314	5040
2315	4459
2316	4428
2317	4368
2318	4369
2319	4318
2320	4890
2321	5300
2322	4449
2323	4368
2324	4328
2325	4469
2326	4329
2327	4539
2328	4999
2329	4558
2330	4539
2331	4378
2332	4368
2333	5310
2334	4598
2335	4639
2336	4979
2337	4538
2338	4569
2339	4489
2340	4429
2341	4418
2342	4298
2343	4339
2344	4759
2345	4508
2346	4598
2347	4598
2348	4368
2349	4489
2350	5350
2351	4849
2352	4940
2353	4669
2354	4519
2355	4489
2356	4549
2357	5200
2358	4469
2359	4469
2360	4449
2361	4569
2362	5070
2363	4468
2364	4359
2365	4378
2366	4338
2367	4468
2368	4538
2369	4448
2370	4368
2371	4478
2372	4779
2373	4669
2374	4378
2375	4449
2376	4509
2377	4579
2378	4508
2379	4539
2380	4599
2381	4439
2382	4348
2383	4428
2384	4599
2385	5320
2386	4499
2387	4639
2388	4499
2389	4389
2390	4358
2391	4639
2392	7554
2393	4418
2394	4498
2395	4508
2396	4378
2397	4349
2398	4428
2399	4398
2400	4448
2401	4488
2402	4528
2403	4348
2404	4688
2405	5100
2406	4719
2407	4979
2408	4408
2409	4308
2410	4529
2411	4489
2412	4529
2413	4578
2414	4729
2415	4880
2416	4368
2417	4438
2418	4779
2419	4359
2420	4348
2421	4368
2422	5220
2423	4929
2424	4358
2425	4428
2426	4438
2427	7584
2428	4688
2429	4328
2430	4418
2431	5009
2432	4769
2433	4389
2434	4479
2435	4469
2436	4429
2437	4439
2438	4339
2439	4859
2440	4398
2441	4388
2442	4329
2443	4589
2444	5351
2445	5220
2446	4428
2447	4959
2448	4719
2449	4298
2450	4568
2451	4468
2452	4388
2453	4488
2454	4438
2455	4880
2456	5160
2457	4448
2458	4478
2459	4578
2460	4438
2461	4458
2462	4408
2463	5149
2464	5049
2465	4609
2466	4619
2467	4870
2468	4429
2469	4429
2470	4438
2471	4949
2472	5240
2473	4409
2474	4439
2475	4459
2476	4729
2477	4479
2478	4719
2479	4899
2480	4608
2481	4879
2482	4849
2483	4518
2484	4568
2485	4519
2486	4489
2487	4949
2488	4859
2489	4398
2490	5280
2491	4769
2492	4759
2493	4579
2494	4439
2495	4779
2496	4368
2497	4269
2498	4408
2499	4438
